year,citationCount,influentialCitationCount,doi,venue_acronym,area,authors_name,authors_selfCitations,authors_selfCitationsPercent
2016,5,1,10.1109/CCGRID.2016.69,CCGRID,HPC,Quadalupe Del Rosario Q. Saji,0,0
2016,5,1,10.1109/CCGRID.2016.69,CCGRID,HPC,A. Mury,0,0
2016,5,1,10.1109/CCGRID.2016.69,CCGRID,HPC,B. Schulze,0,0
2016,14,1,10.1109/CCGRID.2016.91,CCGRID,HPC,Ilaria Di Gennaro,0,0
2016,14,1,10.1109/CCGRID.2016.91,CCGRID,HPC,Alessandro Pellegrini,4,13.3333
2016,14,1,10.1109/CCGRID.2016.91,CCGRID,HPC,F. Quaglia,5,16.6667
2016,10,0,10.1109/CCGRID.2016.82,CCGRID,HPC,Bogdan Ghit,4,12.1212
2016,10,0,10.1109/CCGRID.2016.82,CCGRID,HPC,D. Epema,4,12.1212
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,Anshuman Goswami,1,2.04082
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,Yuan Tian,0,0
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,K. Schwan,7,14.2857
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,F. Zheng,3,6.12245
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,Jeffrey S. Young,0,0
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,M. Wolf,6,12.2449
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,G. Eisenhauer,5,10.2041
2016,13,1,10.1109/CCGRID.2016.58,CCGRID,HPC,S. Klasky,7,14.2857
2016,2,0,10.1109/CCGRID.2016.68,CCGRID,HPC,Xiangyu Guo,1,7.69231
2016,2,0,10.1109/CCGRID.2016.68,CCGRID,HPC,Binbin Tang,0,0
2016,2,0,10.1109/CCGRID.2016.68,CCGRID,HPC,Jian Tao,0,0
2016,2,0,10.1109/CCGRID.2016.68,CCGRID,HPC,Zhaohui Huang,0,0
2016,2,0,10.1109/CCGRID.2016.68,CCGRID,HPC,Zhihui Du,1,7.69231
2016,5,0,10.1109/CCGRID.2016.53,CCGRID,HPC,Yong Guo,0,0
2016,5,0,10.1109/CCGRID.2016.53,CCGRID,HPC,A. Varbanescu,5,13.1579
2016,5,0,10.1109/CCGRID.2016.53,CCGRID,HPC,D. Epema,2,5.26316
2016,5,0,10.1109/CCGRID.2016.53,CCGRID,HPC,A. Iosup,4,10.5263
2016,4,1,10.1109/CCGRID.2016.100,CCGRID,HPC,H. JohnA.Garcia,0,0
2016,4,1,10.1109/CCGRID.2016.100,CCGRID,HPC,B. EstebanHernandez,0,0
2016,4,1,10.1109/CCGRID.2016.100,CCGRID,HPC,C. E. Montenegro,0,0
2016,4,1,10.1109/CCGRID.2016.100,CCGRID,HPC,P. Navaux,1,5.26316
2016,4,1,10.1109/CCGRID.2016.100,CCGRID,HPC,C. Hernández,1,5.26316
2016,14,1,10.1109/CCGRID.2016.102,CCGRID,HPC,Marwan Hassani,6,7.40741
2016,14,1,10.1109/CCGRID.2016.102,CCGRID,HPC,Pascal Spaus,3,3.7037
2016,14,1,10.1109/CCGRID.2016.102,CCGRID,HPC,A. Cuzzocrea,14,17.284
2016,14,1,10.1109/CCGRID.2016.102,CCGRID,HPC,T. Seidl,5,6.17284
2016,12,0,10.1109/CCGRID.2016.38,CCGRID,HPC,Safiollah Heidari,0,0
2016,12,0,10.1109/CCGRID.2016.38,CCGRID,HPC,R. Calheiros,0,0
2016,12,0,10.1109/CCGRID.2016.38,CCGRID,HPC,R. Buyya,1,2.7027
2016,15,1,10.1109/CCGRID.2016.54,CCGRID,HPC,V. Hendrix,2,6.89655
2016,15,1,10.1109/CCGRID.2016.54,CCGRID,HPC,James Fox,0,0
2016,15,1,10.1109/CCGRID.2016.54,CCGRID,HPC,D. Ghoshal,0,0
2016,15,1,10.1109/CCGRID.2016.54,CCGRID,HPC,L. Ramakrishnan,4,13.7931
2016,7,1,10.1109/CCGRID.2016.17,CCGRID,HPC,Yao Hu,0,0
2016,7,1,10.1109/CCGRID.2016.17,CCGRID,HPC,I. Fujiwara,1,8.33333
2016,7,1,10.1109/CCGRID.2016.17,CCGRID,HPC,M. Koibuchi,1,8.33333
2016,5,1,10.1109/CCGRID.2016.27,CCGRID,HPC,Gwan-Hwan Hwang,2,8.33333
2016,5,1,10.1109/CCGRID.2016.27,CCGRID,HPC,Shi Fu,0,0
2016,18,1,10.1109/CCGRID.2016.56,CCGRID,HPC,A. A. Ibrahim,0,0
2016,18,1,10.1109/CCGRID.2016.56,CCGRID,HPC,D. Kliazovich,2,15.3846
2016,18,1,10.1109/CCGRID.2016.56,CCGRID,HPC,P. Bouvry,2,15.3846
2016,8,0,10.1109/CCGRID.2016.87,CCGRID,HPC,Shigeru Imai,0,0
2016,8,0,10.1109/CCGRID.2016.87,CCGRID,HPC,S. Patterson,0,0
2016,8,0,10.1109/CCGRID.2016.87,CCGRID,HPC,Carlos A. Varela,0,0
2016,5,1,10.1109/CCGRID.2016.89,CCGRID,HPC,Shigeru Imai,2,9.52381
2016,5,1,10.1109/CCGRID.2016.89,CCGRID,HPC,S. Patterson,1,4.7619
2016,5,1,10.1109/CCGRID.2016.89,CCGRID,HPC,Carlos A. Varela,2,9.52381
2016,19,3,10.1109/CCGRID.2016.24,CCGRID,HPC,Florin Isaila,3,10.3448
2016,19,3,10.1109/CCGRID.2016.24,CCGRID,HPC,J. Carretero,2,6.89655
2016,19,3,10.1109/CCGRID.2016.24,CCGRID,HPC,R. Ross,3,10.3448
2016,24,2,10.1109/CCGRID.2016.26,CCGRID,HPC,Sergio Iserte,1,7.14286
2016,24,2,10.1109/CCGRID.2016.26,CCGRID,HPC,Javier Prades,1,7.14286
2016,24,2,10.1109/CCGRID.2016.26,CCGRID,HPC,C. Reaño,2,14.2857
2016,24,2,10.1109/CCGRID.2016.26,CCGRID,HPC,F. Silla,2,14.2857
2016,10,0,10.1109/CCGRID.2016.34,CCGRID,HPC,S. Iturriaga,2,14.2857
2016,10,0,10.1109/CCGRID.2016.34,CCGRID,HPC,Sergio Nesmachnow,5,35.7143
2016,10,0,10.1109/CCGRID.2016.34,CCGRID,HPC,Andrei Tchernykh,1,7.14286
2016,10,0,10.1109/CCGRID.2016.34,CCGRID,HPC,B. Dorronsoro,2,14.2857
2016,4,1,10.1109/CCGRID.2016.105,CCGRID,HPC,N. Jamadagni,0,0
2016,4,1,10.1109/CCGRID.2016.105,CCGRID,HPC,Y. Simmhan,1,4.54545
2016,2,0,10.1109/CCGRID.2016.44,CCGRID,HPC,S. Jha,0,0
2016,2,0,10.1109/CCGRID.2016.44,CCGRID,HPC,E. Gabriel,2,13.3333
2016,0,0,10.1109/CCGRID.2016.13,CCGRID,HPC,Mengyao Jin,0,0
2016,0,0,10.1109/CCGRID.2016.13,CCGRID,HPC,H. Fu,0,0
2016,0,0,10.1109/CCGRID.2016.13,CCGRID,HPC,Zihong Lv,0,0
2016,0,0,10.1109/CCGRID.2016.13,CCGRID,HPC,Guangwen Yang,0,0
2016,4,0,10.1109/CCGRID.2016.74,CCGRID,HPC,K. Klai,6,66.6667
2016,4,0,10.1109/CCGRID.2016.74,CCGRID,HPC,Hanen Ochi,2,22.2222
2016,17,1,10.1109/CCGRID.2016.60,CCGRID,HPC,Aleksandra Kuzmanovska,1,3.57143
2016,17,1,10.1109/CCGRID.2016.60,CCGRID,HPC,R. H. Mak,3,10.7143
2016,17,1,10.1109/CCGRID.2016.60,CCGRID,HPC,D. Epema,8,28.5714
2016,0,0,10.1109/CCGRID.2016.70,CCGRID,HPC,Aleksandra Kuzmanovska,2,10
2016,0,0,10.1109/CCGRID.2016.70,CCGRID,HPC,R. H. Mak,4,20
2016,0,0,10.1109/CCGRID.2016.70,CCGRID,HPC,D. Epema,6,30
2016,12,0,10.1109/CCGRID.2016.73,CCGRID,HPC,J. Kwak,0,0
2016,12,0,10.1109/CCGRID.2016.73,CCGRID,HPC,Eunji Hwang,0,0
2016,12,0,10.1109/CCGRID.2016.73,CCGRID,HPC,Tae-kyung Yoo,0,0
2016,12,0,10.1109/CCGRID.2016.73,CCGRID,HPC,Beomseok Nam,0,0
2016,12,0,10.1109/CCGRID.2016.73,CCGRID,HPC,Young-ri Choi,0,0
2016,4,0,10.1109/CCGRID.2016.43,CCGRID,HPC,Jaewon Lee,0,0
2016,4,0,10.1109/CCGRID.2016.43,CCGRID,HPC,Jaehyung Ahn,0,0
2016,4,0,10.1109/CCGRID.2016.43,CCGRID,HPC,Choongul Park,0,0
2016,4,0,10.1109/CCGRID.2016.43,CCGRID,HPC,Jangwoo Kim,0,0
2016,16,1,10.1109/CCGRID.2016.28,CCGRID,HPC,P. Lensing,1,3.33333
2016,16,1,10.1109/CCGRID.2016.28,CCGRID,HPC,Toni Cortes,2,6.66667
2016,16,1,10.1109/CCGRID.2016.28,CCGRID,HPC,J. Hughes,0,0
2016,16,1,10.1109/CCGRID.2016.28,CCGRID,HPC,A. Brinkmann,3,10
2016,15,0,10.1109/CCGRID.2016.107,CCGRID,HPC,C. Leung,11,33.3333
2016,15,0,10.1109/CCGRID.2016.107,CCGRID,HPC,Hao Zhang,0,0
2016,22,0,10.1109/CCGRID.2016.50,CCGRID,HPC,Xiangbo Li,3,3.48837
2016,22,0,10.1109/CCGRID.2016.50,CCGRID,HPC,M. Salehi,4,4.65116
2016,22,0,10.1109/CCGRID.2016.50,CCGRID,HPC,M. Bayoumi,6,6.97674
2016,38,2,10.1109/CCGRID.2016.49,CCGRID,HPC,Xiangbo Li,1,3.7037
2016,38,2,10.1109/CCGRID.2016.49,CCGRID,HPC,M. Salehi,2,7.40741
2016,38,2,10.1109/CCGRID.2016.49,CCGRID,HPC,M. Bayoumi,4,14.8148
2016,38,2,10.1109/CCGRID.2016.49,CCGRID,HPC,R. Buyya,2,7.40741
2016,1,0,10.1109/CCGRID.2016.75,CCGRID,HPC,Zhiqiang Liu,0,0
2016,1,0,10.1109/CCGRID.2016.75,CCGRID,HPC,Xuanhua Shi,0,0
2016,1,0,10.1109/CCGRID.2016.75,CCGRID,HPC,Hai Jin,0,0
2016,5,0,10.1109/CCGRID.2016.41,CCGRID,HPC,Vincenzo De Maio,1,11.1111
2016,5,0,10.1109/CCGRID.2016.41,CCGRID,HPC,G. Kecskeméti,2,22.2222
2016,5,0,10.1109/CCGRID.2016.41,CCGRID,HPC,R. Prodan,3,33.3333
2016,5,0,10.1109/CCGRID.2016.21,CCGRID,HPC,Mayank Mishra,2,7.14286
2016,5,0,10.1109/CCGRID.2016.21,CCGRID,HPC,U. Bellur,1,3.57143
2016,7,0,10.1109/CCGRID.2016.42,CCGRID,HPC,Oscar H. Mondragon,0,0
2016,7,0,10.1109/CCGRID.2016.42,CCGRID,HPC,P. Bridges,1,5.55556
2016,7,0,10.1109/CCGRID.2016.42,CCGRID,HPC,Scott Levy,3,16.6667
2016,7,0,10.1109/CCGRID.2016.42,CCGRID,HPC,Kurt B. Ferreira,4,22.2222
2016,7,0,10.1109/CCGRID.2016.42,CCGRID,HPC,Patrick M. Widener,3,16.6667
2016,10,0,10.1109/CCGRID.2016.85,CCGRID,HPC,Bogdan Nicolae,4,23.5294
2016,10,0,10.1109/CCGRID.2016.85,CCGRID,HPC,Carlos H. A. Costa,0,0
2016,10,0,10.1109/CCGRID.2016.85,CCGRID,HPC,C. Misale,0,0
2016,10,0,10.1109/CCGRID.2016.85,CCGRID,HPC,K. Katrinis,0,0
2016,10,0,10.1109/CCGRID.2016.85,CCGRID,HPC,Yoonho Park,0,0
2016,10,0,10.1109/CCGRID.2016.63,CCGRID,HPC,C. Ordonez,4,22.2222
2016,10,0,10.1109/CCGRID.2016.63,CCGRID,HPC,Javier García-García,2,11.1111
2016,5,0,10.1109/CCGRID.2016.67,CCGRID,HPC,E. Outin,1,11.1111
2016,5,0,10.1109/CCGRID.2016.67,CCGRID,HPC,Jean-Emile Dartois,1,11.1111
2016,5,0,10.1109/CCGRID.2016.67,CCGRID,HPC,Olivier Barais,1,11.1111
2016,5,0,10.1109/CCGRID.2016.67,CCGRID,HPC,Jean-Louis Pazat,1,11.1111
2016,12,2,10.1109/CCGRID.2016.64,CCGRID,HPC,Alejandro Pelaez,0,0
2016,12,2,10.1109/CCGRID.2016.64,CCGRID,HPC,Andres Quiroz,1,4.7619
2016,12,2,10.1109/CCGRID.2016.64,CCGRID,HPC,M. Parashar,1,4.7619
2016,23,2,10.1109/CCGRID.2016.61,CCGRID,HPC,R. KrishK.,5,12.8205
2016,23,2,10.1109/CCGRID.2016.61,CCGRID,HPC,Bharti Wadhwa,0,0
2016,23,2,10.1109/CCGRID.2016.61,CCGRID,HPC,M. S. Iqbal,2,5.12821
2016,23,2,10.1109/CCGRID.2016.61,CCGRID,HPC,M. M. Rafique,1,2.5641
2016,23,2,10.1109/CCGRID.2016.61,CCGRID,HPC,A. Butt,7,17.9487
2016,9,0,10.1109/CCGRID.2016.78,CCGRID,HPC,M. T. Rahman,0,0
2016,9,0,10.1109/CCGRID.2016.78,CCGRID,HPC,Hien Nguyen,2,7.14286
2016,9,0,10.1109/CCGRID.2016.78,CCGRID,HPC,J. Subhlok,6,21.4286
2016,9,0,10.1109/CCGRID.2016.78,CCGRID,HPC,Gopal Pandurangan,0,0
2016,20,1,10.1109/CCGRID.2016.47,CCGRID,HPC,Ubaidullah Rajput,1,4.16667
2016,20,1,10.1109/CCGRID.2016.47,CCGRID,HPC,Fizza Abbas,2,8.33333
2016,20,1,10.1109/CCGRID.2016.47,CCGRID,HPC,Jian Wang,0,0
2016,20,1,10.1109/CCGRID.2016.47,CCGRID,HPC,Hasoo Eun,1,4.16667
2016,20,1,10.1109/CCGRID.2016.47,CCGRID,HPC,H. Oh,2,8.33333
2016,13,1,10.1109/CCGRID.2016.71,CCGRID,HPC,N. Rameshan,2,5
2016,13,1,10.1109/CCGRID.2016.71,CCGRID,HPC,Y. Liu,1,2.5
2016,13,1,10.1109/CCGRID.2016.71,CCGRID,HPC,Leandro Navarro-Moldes,2,5
2016,13,1,10.1109/CCGRID.2016.71,CCGRID,HPC,Vladimir Vlassov,3,7.5
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,I. Rodero,1,3.0303
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,M. Parashar,4,12.1212
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,Aaditya G. Landge,2,6.06061
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,Sidharth Kumar,0,0
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,Valerio Pascucci,9,27.2727
2016,14,0,10.1109/CCGRID.2016.95,CCGRID,HPC,P. Bremer,7,21.2121
2016,0,0,10.1109/CCGRID.2016.35,CCGRID,HPC,Cristian Ruiz,0,0
2016,0,0,10.1109/CCGRID.2016.35,CCGRID,HPC,Joseph Emeras,0,0
2016,0,0,10.1109/CCGRID.2016.35,CCGRID,HPC,E. Jeanvoine,1,6.25
2016,0,0,10.1109/CCGRID.2016.35,CCGRID,HPC,L. Nussbaum,2,12.5
2016,1,0,10.1109/CCGRID.2016.90,CCGRID,HPC,Matheus Santos,0,0
2016,1,0,10.1109/CCGRID.2016.90,CCGRID,HPC,Wagner Meira Jr,0,0
2016,1,0,10.1109/CCGRID.2016.90,CCGRID,HPC,D. Guedes,0,0
2016,1,0,10.1109/CCGRID.2016.90,CCGRID,HPC,Virgílio A. F. Almeida,1,4.34783
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,M. Sedaghat,0,0
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,E. Wadbro,0,0
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,J. Wilkes,1,5
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,S. S. Luna,0,0
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,O. Seleznjev,0,0
2016,36,2,10.1109/CCGRID.2016.11,CCGRID,HPC,E. Elmroth,0,0
2016,3,0,10.1109/CCGRID.2016.45,CCGRID,HPC,Teodora Selea,0,0
2016,3,0,10.1109/CCGRID.2016.45,CCGRID,HPC,Adrian F. Spataru,0,0
2016,3,0,10.1109/CCGRID.2016.45,CCGRID,HPC,M. Frîncu,1,4.7619
2016,47,9,10.1109/CCGRID.2016.10,CCGRID,HPC,Subhajit Sidhanta,0,0
2016,47,9,10.1109/CCGRID.2016.10,CCGRID,HPC,W. Golab,0,0
2016,47,9,10.1109/CCGRID.2016.10,CCGRID,HPC,S. Mukhopadhyay,0,0
2016,9,0,10.1109/CCGRID.2016.9,CCGRID,HPC,Subhajit Sidhanta,0,0
2016,9,0,10.1109/CCGRID.2016.9,CCGRID,HPC,W. Golab,2,5
2016,9,0,10.1109/CCGRID.2016.9,CCGRID,HPC,S. Mukhopadhyay,0,0
2016,9,0,10.1109/CCGRID.2016.9,CCGRID,HPC,Saikat Basu,0,0
2016,25,1,10.1109/CCGRID.2016.77,CCGRID,HPC,Pedro Silva,0,0
2016,25,1,10.1109/CCGRID.2016.77,CCGRID,HPC,Christian Pérez,1,3.44828
2016,25,1,10.1109/CCGRID.2016.77,CCGRID,HPC,F. Desprez,1,3.44828
2016,6,0,10.1109/CCGRID.2016.23,CCGRID,HPC,A. Srinivasan,0,0
2016,6,0,10.1109/CCGRID.2016.23,CCGRID,HPC,C. D. Sudheer,0,0
2016,6,0,10.1109/CCGRID.2016.23,CCGRID,HPC,S. Namilae,0,0
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,Omer Subasi,3,7.5
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,S. Di,4,10
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,L. Bautista-Gomez,4,10
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,Prasanna Balaprakash,0,0
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,O. Unsal,4,10
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,Jesús Labarta,5,12.5
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,A. Cristal,2,5
2016,17,1,10.1109/CCGRID.2016.33,CCGRID,HPC,F. Cappello,7,17.5
2016,23,1,10.1109/CCGRID.2016.31,CCGRID,HPC,Young-Kyoon Suh,0,0
2016,23,1,10.1109/CCGRID.2016.31,CCGRID,HPC,Hoon Ryu,1,10
2016,23,1,10.1109/CCGRID.2016.31,CCGRID,HPC,Hangi Kim,0,0
2016,23,1,10.1109/CCGRID.2016.31,CCGRID,HPC,Kumwon Cho,1,10
2016,1,0,10.1109/CCGRID.2016.112,CCGRID,HPC,Qiao Sun,1,4.16667
2016,1,0,10.1109/CCGRID.2016.112,CCGRID,HPC,Chao Yang,1,4.16667
2016,1,0,10.1109/CCGRID.2016.112,CCGRID,HPC,Changmao Wu,0,0
2016,1,0,10.1109/CCGRID.2016.112,CCGRID,HPC,Leisheng Li,0,0
2016,1,0,10.1109/CCGRID.2016.112,CCGRID,HPC,Fangfang Liu,0,0
2016,5,0,10.1109/CCGRID.2016.19,CCGRID,HPC,M. Szuba,1,3.7037
2016,5,0,10.1109/CCGRID.2016.19,CCGRID,HPC,P. Ameri,1,3.7037
2016,5,0,10.1109/CCGRID.2016.19,CCGRID,HPC,U. Grabowski,1,3.7037
2016,5,0,10.1109/CCGRID.2016.19,CCGRID,HPC,Jörg Meyer,2,7.40741
2016,5,0,10.1109/CCGRID.2016.19,CCGRID,HPC,A. Streit,4,14.8148
2016,5,0,10.1109/CCGRID.2016.88,CCGRID,HPC,Masahiro Tanaka,1,6.66667
2016,5,0,10.1109/CCGRID.2016.88,CCGRID,HPC,K. Taura,0,0
2016,5,0,10.1109/CCGRID.2016.88,CCGRID,HPC,Kentaro Torisawa,5,33.3333
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Houjun Tang,2,7.40741
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,S. Byna,6,22.2222
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Steve Harenberg,0,0
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Xiaocheng Zou,2,7.40741
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Wenzhao Zhang,0,0
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Kesheng Wu,7,25.9259
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,Bin Dong,4,14.8148
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,O. Rübel,2,7.40741
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,K. Bouchard,1,3.7037
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,S. Klasky,6,22.2222
2016,13,0,10.1109/CCGRID.2016.15,CCGRID,HPC,N. Samatova,4,14.8148
2016,5,0,10.1109/CCGRID.2016.76,CCGRID,HPC,Boris Teabe,0,0
2016,5,0,10.1109/CCGRID.2016.76,CCGRID,HPC,A. Tchana,1,4.16667
2016,5,0,10.1109/CCGRID.2016.76,CCGRID,HPC,D. Hagimont,1,4.16667
2016,24,0,10.1109/CCGRID.2016.25,CCGRID,HPC,Cao Thang,0,0
2016,24,0,10.1109/CCGRID.2016.25,CCGRID,HPC,Yuan He,0,0
2016,24,0,10.1109/CCGRID.2016.25,CCGRID,HPC,Masaaki Kondo,1,3.33333
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,D. Theodoropoulos,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Grigorios Chrysos,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Iosif Koidis,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,George Charitopoulos,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Emmanouil Pissadakis,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Antonis Varikos,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,D. Pnevmatikatos,0,0
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Georgios Smaragdos,2,20
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,C. Strydis,2,20
2016,3,0,10.1109/CCGRID.2016.65,CCGRID,HPC,Nikos Zervos,0,0
2016,15,0,10.1109/CCGRID.2016.29,CCGRID,HPC,Luis Tomás,3,13.0435
2016,15,0,10.1109/CCGRID.2016.29,CCGRID,HPC,Ewnetu Bayuh Lakew,2,8.69565
2016,15,0,10.1109/CCGRID.2016.29,CCGRID,HPC,E. Elmroth,2,8.69565
2016,14,0,10.1109/CCGRID.2016.14,CCGRID,HPC,B. Varghese,4,14.8148
2016,14,0,10.1109/CCGRID.2016.14,CCGRID,HPC,Lawan Thamsuhang Subba,0,0
2016,14,0,10.1109/CCGRID.2016.14,CCGRID,HPC,Long Thai,2,7.40741
2016,14,0,10.1109/CCGRID.2016.14,CCGRID,HPC,A. Barker,3,11.1111
2016,13,1,10.1109/CCGRID.2016.80,CCGRID,HPC,P. Vidnerová,2,7.14286
2016,13,1,10.1109/CCGRID.2016.80,CCGRID,HPC,Roman Neruda,2,7.14286
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Mario Villamizar,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Oscar Garces,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Lina Ochoa,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Harold E. Castro,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Lorena Salamanca,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Mauricio Verano,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,R. Casallas,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Santiago Gil,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Carlos Valencia,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Angee Zambrano,0,0
2016,154,7,10.1109/CCGRID.2016.37,CCGRID,HPC,Mery Lang,0,0
2016,1,0,10.1109/CCGRID.2016.46,CCGRID,HPC,A. Vulpe,0,0
2016,1,0,10.1109/CCGRID.2016.46,CCGRID,HPC,M. Frîncu,1,3.7037
2016,9,0,10.1109/CCGRID.2016.18,CCGRID,HPC,Tzu-Hsien Wu,0,0
2016,9,0,10.1109/CCGRID.2016.18,CCGRID,HPC,Hao Shyng,0,0
2016,9,0,10.1109/CCGRID.2016.18,CCGRID,HPC,J. Chou,3,13.6364
2016,9,0,10.1109/CCGRID.2016.18,CCGRID,HPC,Bin Dong,1,4.54545
2016,9,0,10.1109/CCGRID.2016.18,CCGRID,HPC,Kesheng Wu,6,27.2727
2016,45,1,10.1109/CCGRID.2016.86,CCGRID,HPC,Bruno Xavier,0,0
2016,45,1,10.1109/CCGRID.2016.86,CCGRID,HPC,T. Ferreto,0,0
2016,45,1,10.1109/CCGRID.2016.86,CCGRID,HPC,L. C. Jersak,0,0
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Jingheng Xu,0,0
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,H. Fu,8,21.0526
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,L. Gan,7,18.4211
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Chao Yang,7,18.4211
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Wei Xue,7,18.4211
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Shizhen Xu,1,2.63158
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Wenlai Zhao,0,0
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Xinliang Wang,2,5.26316
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Bingwei Chen,0,0
2016,4,0,10.1109/CCGRID.2016.30,CCGRID,HPC,Guangwen Yang,7,18.4211
2016,17,0,10.1109/CCGRID.2016.96,CCGRID,HPC,Xiaodong Yu,1,6.66667
2016,17,0,10.1109/CCGRID.2016.96,CCGRID,HPC,Hao Wang,1,6.66667
2016,17,0,10.1109/CCGRID.2016.96,CCGRID,HPC,Wu-chun Feng,1,6.66667
2016,17,0,10.1109/CCGRID.2016.96,CCGRID,HPC,H. Gong,1,6.66667
2016,17,0,10.1109/CCGRID.2016.96,CCGRID,HPC,G. Cao,1,6.66667
2016,2,0,10.1109/CCGRID.2016.55,CCGRID,HPC,Jiaan Zeng,2,4.87805
2016,2,0,10.1109/CCGRID.2016.55,CCGRID,HPC,Beth Plale,2,4.87805
2016,0,0,10.1109/CCGRID.2016.92,CCGRID,HPC,Xin Zhan,0,0
2016,0,0,10.1109/CCGRID.2016.92,CCGRID,HPC,M. Shoaib,0,0
2016,0,0,10.1109/CCGRID.2016.92,CCGRID,HPC,S. Reda,1,4.34783
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Ke Zhang,0,0
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Yisong Chang,0,0
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Lixin Zhang,0,0
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Mingyu Chen,0,0
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Lei Yu,0,0
2016,3,0,10.1109/CCGRID.2016.66,CCGRID,HPC,Zhiwei Xu,0,0
2016,1,0,10.1109/CCGRID.2016.62,CCGRID,HPC,Wenzhao Zhang,0,0
2016,1,0,10.1109/CCGRID.2016.62,CCGRID,HPC,Houjun Tang,1,3.0303
