year,referenceCount,citationCount,influentialCitationCount,doi,venue_acronym_acronym,authors_name,authors_selfCitations
2013,25,35,4,10.1109/IPDPS.2013.108,IPDPS,K. Yelick,2
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,Zhihui Du,0
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,Hongyang Sun,1
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,Yuxiong He,2
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,Yu He,0
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,David A. Bader,0
2013,28,12,1,10.1109/IPDPS.2013.26,IPDPS,Huazhe Zhang,0
2013,19,35,3,10.1109/IPDPS.2013.67,IPDPS,Lionel Eyraud-Dubois,0
2013,19,35,3,10.1109/IPDPS.2013.67,IPDPS,Hubert Larchevêque,0
2013,14,8,0,10.1109/IPDPS.2013.90,IPDPS,P. Flick,0
2013,14,8,0,10.1109/IPDPS.2013.90,IPDPS,P. Sanders,1
2013,14,8,0,10.1109/IPDPS.2013.90,IPDPS,Jochen Speck,0
2013,26,198,16,10.1109/IPDPS.2013.66,IPDPS,T. Gautier,4
2013,26,198,16,10.1109/IPDPS.2013.66,IPDPS,J. F. Lima,1
2013,26,198,16,10.1109/IPDPS.2013.66,IPDPS,N. Maillard,1
2013,26,198,16,10.1109/IPDPS.2013.66,IPDPS,B. Raffin,1
2013,29,54,7,10.1109/IPDPS.2013.37,IPDPS,Abdullah Gharaibeh,1
2013,29,54,7,10.1109/IPDPS.2013.37,IPDPS,L. Costa,1
2013,29,54,7,10.1109/IPDPS.2013.37,IPDPS,E. Santos-Neto,1
2013,29,54,7,10.1109/IPDPS.2013.37,IPDPS,M. Ripeanu,1
2013,28,21,0,10.1109/IPDPS.2013.43,IPDPS,Theo Gkountouvas,1
2013,28,21,0,10.1109/IPDPS.2013.43,IPDPS,V. Karakasis,3
2013,28,21,0,10.1109/IPDPS.2013.43,IPDPS,K. Kourtis,3
2013,28,21,0,10.1109/IPDPS.2013.43,IPDPS,G. Goumas,3
2013,28,21,0,10.1109/IPDPS.2013.43,IPDPS,N. Koziris,3
2013,25,2,0,10.1109/IPDPS.2013.23,IPDPS,Dawei Gong,0
2013,25,2,0,10.1109/IPDPS.2013.23,IPDPS,Yuanyuan Yang,0
2013,40,12,0,10.1109/IPDPS.2013.42,IPDPS,V. Gramoli,4
2013,40,12,0,10.1109/IPDPS.2013.42,IPDPS,R. Guerraoui,3
2013,40,12,0,10.1109/IPDPS.2013.42,IPDPS,Mihai Letia,0
2013,27,18,1,10.1109/IPDPS.2013.30,IPDPS,Zhiyang Guo,1
2013,27,18,1,10.1109/IPDPS.2013.30,IPDPS,Jun Duan,0
2013,27,18,1,10.1109/IPDPS.2013.30,IPDPS,Yuanyuan Yang,4
2013,41,31,0,10.1109/IPDPS.2013.12,IPDPS,Yanfei Guo,2
2013,41,31,0,10.1109/IPDPS.2013.12,IPDPS,P. Lama,5
2013,41,31,0,10.1109/IPDPS.2013.12,IPDPS,J. Rao,0
2013,41,31,0,10.1109/IPDPS.2013.12,IPDPS,Xiaobo Zhou,7
2013,27,43,2,10.1109/IPDPS.2013.16,IPDPS,Saurabh Gupta,0
2013,27,43,2,10.1109/IPDPS.2013.16,IPDPS,Hongliang Gao,1
2013,27,43,2,10.1109/IPDPS.2013.16,IPDPS,Huiyang Zhou,0
2013,30,6,1,10.1109/IPDPS.2013.116,IPDPS,Adam Hackett,0
2013,30,6,1,10.1109/IPDPS.2013.116,IPDPS,Deepak Ajwani,1
2013,30,6,1,10.1109/IPDPS.2013.116,IPDPS,Shoukat Ali,1
2013,30,6,1,10.1109/IPDPS.2013.116,IPDPS,S. Kirkland,1
2013,30,6,1,10.1109/IPDPS.2013.116,IPDPS,J. Morrison,1
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,A. Heinecke,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,K. Vaidyanathan,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,M. Smelyanskiy,1
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,Alexander Kobotov,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,R. Dubtsov,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,G. Henry,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,Aniruddha G. Shet,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,George Z. Chrysos,0
2013,22,144,10,10.1109/IPDPS.2013.113,IPDPS,P. Dubey,1
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Kun Huang,1
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Jie Zhang,0
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Dafang Zhang,1
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Gaogang Xie,0
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Kave Salamatian,0
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,A. Liu,0
2013,28,21,1,10.1109/IPDPS.2013.51,IPDPS,Wei Li,1
2013,25,17,0,10.1109/IPDPS.2013.33,IPDPS,Itthichok Jangjaimon,0
2013,25,17,0,10.1109/IPDPS.2013.33,IPDPS,N. Tzeng,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,Hao Jin,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,Tosmate Cheocherngngarn,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,D. Levy,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,Alex Smith,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,Deng Pan,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,Jason Liu,0
2013,27,81,7,10.1109/IPDPS.2013.100,IPDPS,N. Pissinou,0
2013,18,5,0,10.1109/IPDPS.2013.35,IPDPS,Nakul Jindal,0
2013,18,5,0,10.1109/IPDPS.2013.35,IPDPS,V. Lotrich,2
2013,18,5,0,10.1109/IPDPS.2013.35,IPDPS,E. Deumens,2
2013,18,5,0,10.1109/IPDPS.2013.35,IPDPS,B. Sanders,3
2013,26,86,10,10.1109/IPDPS.2013.69,IPDPS,Sudarsun Kannan,1
2013,26,86,10,10.1109/IPDPS.2013.69,IPDPS,Ada Gavrilovska,1
2013,26,86,10,10.1109/IPDPS.2013.69,IPDPS,K. Schwan,3
2013,26,86,10,10.1109/IPDPS.2013.69,IPDPS,D. Milojicic,1
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,I. Karlin,3
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,A. Bhatele,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,J. Keasler,4
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,B. Chamberlain,3
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,J. Cohen,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,Zach DeVito,1
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,R. Haque,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,D. Laney,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,E. Luke,3
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,Felix Wang,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,D. Richards,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,M. Schulz,0
2013,36,172,37,10.1109/IPDPS.2013.115,IPDPS,C. Still,0
2013,17,36,3,10.1109/IPDPS.2013.83,IPDPS,Sameer Kumar,5
2013,17,36,3,10.1109/IPDPS.2013.83,IPDPS,Yanhua Sun,2
2013,17,36,3,10.1109/IPDPS.2013.83,IPDPS,Laximant V. Kalé,2
2013,24,5,0,10.1109/IPDPS.2013.119,IPDPS,J. Kurzak,4
2013,24,5,0,10.1109/IPDPS.2013.119,IPDPS,P. Luszczek,1
2013,24,5,0,10.1109/IPDPS.2013.119,IPDPS,M. Gates,0
2013,24,5,0,10.1109/IPDPS.2013.119,IPDPS,I. Yamazaki,0
2013,24,5,0,10.1109/IPDPS.2013.119,IPDPS,J. Dongarra,9
2013,24,164,25,10.1109/IPDPS.2013.50,IPDPS,Dominique LaSalle,0
2013,24,164,25,10.1109/IPDPS.2013.50,IPDPS,G. Karypis,5
2013,29,47,1,10.1109/IPDPS.2013.101,IPDPS,Da Li,0
2013,29,47,1,10.1109/IPDPS.2013.101,IPDPS,M. Becchi,0
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Tonglin Li,1
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Xiaobing Zhou,1
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Kevin Brandstatter,1
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Dongfang Zhao,1
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Ke Wang,0
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Anupam Rajendran,0
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,Zhao Zhang,3
2013,61,173,5,10.1109/IPDPS.2013.110,IPDPS,I. Raicu,19
2013,28,53,7,10.1109/IPDPS.2013.60,IPDPS,Shuo Liu,2
2013,28,53,7,10.1109/IPDPS.2013.60,IPDPS,Shaolei Ren,1
2013,28,53,7,10.1109/IPDPS.2013.60,IPDPS,Gang Quan,2
2013,28,53,7,10.1109/IPDPS.2013.60,IPDPS,Ming Zhao,0
2013,28,53,7,10.1109/IPDPS.2013.60,IPDPS,Shangping Ren,2
2013,24,17,1,10.1109/IPDPS.2013.62,IPDPS,Zhaoyi Luo,0
2013,24,17,1,10.1109/IPDPS.2013.62,IPDPS,Zhuzhong Qian,0
2013,24,114,9,10.1109/IPDPS.2013.61,IPDPS,Ming Mao,4
2013,24,114,9,10.1109/IPDPS.2013.61,IPDPS,M. Humphrey,4
2013,19,17,0,10.1109/IPDPS.2013.55,IPDPS,L. Marchal,1
2013,19,17,0,10.1109/IPDPS.2013.55,IPDPS,O. Sinnen,0
2013,19,17,0,10.1109/IPDPS.2013.55,IPDPS,F. Vivien,0
2013,30,26,1,10.1109/IPDPS.2013.68,IPDPS,G. D. Marco,5
2013,30,26,1,10.1109/IPDPS.2013.68,IPDPS,D. Kowalski,9
2013,19,4,0,10.1109/IPDPS.2013.15,IPDPS,Xiaowei Mei,0
2013,19,4,0,10.1109/IPDPS.2013.15,IPDPS,Donggang Liu,1
2013,19,4,0,10.1109/IPDPS.2013.15,IPDPS,Kun Sun,0
2013,19,4,0,10.1109/IPDPS.2013.15,IPDPS,D. Xu,0
2013,39,7,2,10.1109/IPDPS.2013.107,IPDPS,Konstantina Mitropoulou,0
2013,39,7,2,10.1109/IPDPS.2013.107,IPDPS,Vasileios Porpodas,0
2013,39,7,2,10.1109/IPDPS.2013.107,IPDPS,Marcelo H. Cintra,0
2013,52,6,0,10.1109/IPDPS.2013.31,IPDPS,Nicholas Moore,2
2013,52,6,0,10.1109/IPDPS.2013.31,IPDPS,M. Leeser,5
2013,52,6,0,10.1109/IPDPS.2013.31,IPDPS,L. King,1
2013,28,7,1,10.1109/IPDPS.2013.106,IPDPS,V. Morozov,2
2013,28,7,1,10.1109/IPDPS.2013.106,IPDPS,Kalyan Kumaran,2
2013,28,7,1,10.1109/IPDPS.2013.106,IPDPS,V. Vishwanath,2
2013,28,7,1,10.1109/IPDPS.2013.106,IPDPS,Jiayuan Meng,1
2013,28,7,1,10.1109/IPDPS.2013.106,IPDPS,M. Papka,1
2013,36,10,0,10.1109/IPDPS.2013.97,IPDPS,Koyel Mukherjee,1
2013,36,10,0,10.1109/IPDPS.2013.97,IPDPS,S. Khuller,1
2013,36,10,0,10.1109/IPDPS.2013.97,IPDPS,A. Deshpande,1
2013,25,32,11,10.1109/IPDPS.2013.29,IPDPS,Christopher Mutschler,0
2013,25,32,11,10.1109/IPDPS.2013.29,IPDPS,M. Philippsen,0
2013,26,106,6,10.1109/IPDPS.2013.28,IPDPS,R. Nasre,1
2013,26,106,6,10.1109/IPDPS.2013.28,IPDPS,Martin Burtscher,4
2013,26,106,6,10.1109/IPDPS.2013.28,IPDPS,K. Pingali,6
2013,30,28,0,10.1109/IPDPS.2013.14,IPDPS,Bogdan Nicolae,3
2013,0,7,2,10.1109/IPDPS.2013.122,IPDPS,Pradeep Padala,0
2013,43,36,1,10.1109/IPDPS.2013.20,IPDPS,Balaji Palanisamy,1
2013,43,36,1,10.1109/IPDPS.2013.20,IPDPS,Aameek Singh,2
2013,43,36,1,10.1109/IPDPS.2013.20,IPDPS,Ling Liu,1
2013,43,36,1,10.1109/IPDPS.2013.20,IPDPS,B. Langston,0
2013,26,66,7,10.1109/IPDPS.2013.72,IPDPS,R. Pearce,3
2013,26,66,7,10.1109/IPDPS.2013.72,IPDPS,M. Gokhale,2
2013,26,66,7,10.1109/IPDPS.2013.72,IPDPS,N. Amato,2
2013,33,152,4,10.1109/IPDPS.2013.44,IPDPS,S. Pennycook,0
2013,33,152,4,10.1109/IPDPS.2013.44,IPDPS,C. Hughes,1
2013,33,152,4,10.1109/IPDPS.2013.44,IPDPS,M. Smelyanskiy,2
2013,33,152,4,10.1109/IPDPS.2013.44,IPDPS,S. Jarvis,0
2013,26,71,5,10.1109/IPDPS.2013.53,IPDPS,Judit Planas,1
2013,26,71,5,10.1109/IPDPS.2013.53,IPDPS,Rosa M. Badia,5
2013,26,71,5,10.1109/IPDPS.2013.53,IPDPS,E. Ayguadé,4
2013,26,71,5,10.1109/IPDPS.2013.53,IPDPS,Jesús Labarta,5
2013,28,30,1,10.1109/IPDPS.2013.104,IPDPS,S. Potluri,3
2013,28,30,1,10.1109/IPDPS.2013.104,IPDPS,Devendar Bureddy,1
2013,28,30,1,10.1109/IPDPS.2013.104,IPDPS,Hao Wang,3
2013,28,30,1,10.1109/IPDPS.2013.104,IPDPS,H. Subramoni,0
2013,28,30,1,10.1109/IPDPS.2013.104,IPDPS,D. Panda,3
2013,46,8,0,10.1109/IPDPS.2013.59,IPDPS,R. Prabhakar,0
2013,46,8,0,10.1109/IPDPS.2013.59,IPDPS,M. Kandemir,2
2013,46,8,0,10.1109/IPDPS.2013.59,IPDPS,Myoungsoo Jung,0
2013,20,8,0,10.1109/IPDPS.2013.87,IPDPS,B. Prisacari,0
2013,20,8,0,10.1109/IPDPS.2013.87,IPDPS,G. Rodríguez,1
2013,20,8,0,10.1109/IPDPS.2013.87,IPDPS,C. Minkenberg,1
2013,17,14,1,10.1109/IPDPS.2013.65,IPDPS,S. Raindel,0
2013,17,14,1,10.1109/IPDPS.2013.65,IPDPS,Y. Birk,0
2013,0,2,0,10.1109/IPDPS.2013.124,IPDPS,R. Ramakrishnan,0
2013,26,53,7,10.1109/IPDPS.2013.109,IPDPS,A. Randles,2
2013,26,53,7,10.1109/IPDPS.2013.109,IPDPS,Vivek Kale,0
2013,26,53,7,10.1109/IPDPS.2013.109,IPDPS,J. Hammond,0
2013,26,53,7,10.1109/IPDPS.2013.109,IPDPS,W. Gropp,0
2013,26,53,7,10.1109/IPDPS.2013.109,IPDPS,E. Kaxiras,2
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,A. Randles,0
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,David G. Rand,4
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,Christopher Lee,0
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,J. G. Morrisett,0
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,J. Sircar,0
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,M. Nowak,7
2013,36,1,0,10.1109/IPDPS.2013.102,IPDPS,H. Pfister,0
2013,17,4,0,10.1109/IPDPS.2013.38,IPDPS,Weixiong Rao,3
2013,17,4,0,10.1109/IPDPS.2013.38,IPDPS,Chao Chen,0
2013,17,4,0,10.1109/IPDPS.2013.38,IPDPS,P. Hui,0
2013,17,4,0,10.1109/IPDPS.2013.38,IPDPS,S. Tarkoma,0
2013,27,42,2,10.1109/IPDPS.2013.76,IPDPS,M. Redekopp,0
2013,27,42,2,10.1109/IPDPS.2013.76,IPDPS,Y. Simmhan,0
2013,27,42,2,10.1109/IPDPS.2013.76,IPDPS,V. Prasanna,0
2013,25,33,2,10.1109/IPDPS.2013.89,IPDPS,P. Sanders,4
2013,25,33,2,10.1109/IPDPS.2013.89,IPDPS,L. Mandow,2
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,D. Scarpazza,0
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,D. Ierardi,2
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,Adam K. Lerer,0
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,Kenneth M. Mackenzie,2
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,Albert C. Pan,3
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,J. A. Bank,3
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,E. Chow,4
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,R. Dror,18
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,J. P. Grossman,5
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,Daniel Killebrew,0
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,M. A. Moraes,5
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,C. Predescu,0
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,J. Salmon,7
2013,54,20,0,10.1109/IPDPS.2013.93,IPDPS,D. Shaw,18
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,Carmen Sigovan,1
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,C. Muelder,2
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,K. Ma,4
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,Jason Cope,2
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,K. Iskra,4
2013,48,26,0,10.1109/IPDPS.2013.96,IPDPS,R. Ross,6
2013,0,2,0,10.1109/IPDPS.2013.125,IPDPS,Josh Simons,0
2013,15,2,0,10.1109/IPDPS.2013.25,IPDPS,Yingchong Situ,2
2013,15,2,0,10.1109/IPDPS.2013.25,IPDPS,Ye Wang,0
2013,15,2,0,10.1109/IPDPS.2013.25,IPDPS,Zhiyuan Li,1
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,Vesna Smiljkovic,0
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,Martin Nowack,2
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,Neboja Miletic,0
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,T. Harris,5
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,O. Unsal,4
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,A. Cristal,4
2013,35,3,0,10.1109/IPDPS.2013.45,IPDPS,M. Valero,3
2013,48,55,7,10.1109/IPDPS.2013.111,IPDPS,Edgar Solomonik,2
2013,48,55,7,10.1109/IPDPS.2013.111,IPDPS,A. Buluç,1
2013,48,55,7,10.1109/IPDPS.2013.111,IPDPS,J. Demmel,6
2013,37,96,20,10.1109/IPDPS.2013.112,IPDPS,Edgar Solomonik,2
2013,37,96,20,10.1109/IPDPS.2013.112,IPDPS,D. Matthews,0
2013,37,96,20,10.1109/IPDPS.2013.112,IPDPS,J. Hammond,1
2013,37,96,20,10.1109/IPDPS.2013.112,IPDPS,J. Demmel,5
2013,42,140,17,10.1109/IPDPS.2013.73,IPDPS,Shuaiwen Song,2
2013,42,140,17,10.1109/IPDPS.2013.73,IPDPS,Chun-Yi Su,1
2013,42,140,17,10.1109/IPDPS.2013.73,IPDPS,B. Rountree,0
2013,42,140,17,10.1109/IPDPS.2013.73,IPDPS,K. Cameron,4
2013,30,44,7,10.1109/IPDPS.2013.70,IPDPS,A. Stamatakis,15
2013,30,44,7,10.1109/IPDPS.2013.70,IPDPS,A. Aberer,1
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,Wai Teng Tang,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,Wen Jun Tan,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,R. Krishnamoorthy,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,Yi Wen Wong,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,S. Kuo,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,R. Goh,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,S. Turner,0
2013,27,15,2,10.1109/IPDPS.2013.79,IPDPS,W. Wong,0
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,George Teodoro,8
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,T. Pan,5
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,T. Kurç,7
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,Jun Kong,4
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,L. Cooper,4
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,N. Podhorszki,1
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,S. Klasky,3
2013,40,49,0,10.1109/IPDPS.2013.11,IPDPS,J. Saltz,7
2013,28,10,0,10.1109/IPDPS.2013.85,IPDPS,Ruisheng Wang,0
2013,28,10,0,10.1109/IPDPS.2013.85,IPDPS,Lizhong Chen,0
2013,28,10,0,10.1109/IPDPS.2013.85,IPDPS,T. Pinkston,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,Lei Wang,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,J. Jayabalan,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,Minseon Ahn,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,Haiyin Gu,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,K. H. Yum,0
2013,30,0,0,10.1109/IPDPS.2013.48,IPDPS,Eun Jung Kim,0
2013,25,98,6,10.1109/IPDPS.2013.22,IPDPS,Cong Wang,0
2013,25,98,6,10.1109/IPDPS.2013.22,IPDPS,Ji Li,1
2013,25,98,6,10.1109/IPDPS.2013.22,IPDPS,Fan Ye,0
2013,25,98,6,10.1109/IPDPS.2013.22,IPDPS,Yuanyuan Yang,3
2013,29,28,1,10.1109/IPDPS.2013.13,IPDPS,Yandong Wang,1
2013,29,28,1,10.1109/IPDPS.2013.13,IPDPS,Cong Xu,0
2013,29,28,1,10.1109/IPDPS.2013.13,IPDPS,Xiaobing Li,0
2013,29,28,1,10.1109/IPDPS.2013.13,IPDPS,Weikuan Yu,2
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,David Whelihan,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,Jeffrey J. Hughes,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,S. Sawyer,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,Eric Robinson,1
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,Michael M. Wolf,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,S. Mohindra,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,J. Mullen,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,Anna Klein,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,M. Beard,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,N. Bliss,1
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,J. Chan,3
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,R. Hendry,0
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,K. Bergman,5
2013,25,4,0,10.1109/IPDPS.2013.56,IPDPS,L. Carloni,4
2013,19,7,1,10.1109/IPDPS.2013.10,IPDPS,Martin Wimmer,3
2013,19,20,1,10.1109/IPDPS.2013.18,IPDPS,Jing Wu,2
2013,19,20,1,10.1109/IPDPS.2013.18,IPDPS,J. JáJá,2
2013,35,13,2,10.1109/IPDPS.2013.17,IPDPS,Chaoran Yang,3
2013,35,13,2,10.1109/IPDPS.2013.17,IPDPS,K. Murthy,0
2013,35,13,2,10.1109/IPDPS.2013.17,IPDPS,J. Mellor-Crummey,4
2013,25,21,4,10.1109/IPDPS.2013.82,IPDPS,Ayse Yilmazer,0
2013,25,21,4,10.1109/IPDPS.2013.82,IPDPS,D. Kaeli,1
2013,20,5,0,10.1109/IPDPS.2013.19,IPDPS,Keun Soo YIM,3
2013,20,5,0,10.1109/IPDPS.2013.19,IPDPS,Z. Kalbarczyk,7
2013,20,5,0,10.1109/IPDPS.2013.19,IPDPS,R. Iyer,7
2013,33,47,1,10.1109/IPDPS.2013.114,IPDPS,Yanlong Yin,5
2013,33,47,1,10.1109/IPDPS.2013.114,IPDPS,Jibing Li,0
2013,33,47,1,10.1109/IPDPS.2013.114,IPDPS,Jun He,1
2013,33,47,1,10.1109/IPDPS.2013.114,IPDPS,Xian-He Sun,6
2013,33,47,1,10.1109/IPDPS.2013.114,IPDPS,R. Thakur,6
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,Yongen Yu,1
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,Jingjin Wu,1
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,Z. Lan,1
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,D. Rudd,1
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,N. Gnedin,1
2013,23,9,0,10.1109/IPDPS.2013.36,IPDPS,A. Kravtsov,2
2013,33,40,1,10.1109/IPDPS.2013.21,IPDPS,Xuechen Zhang,3
2013,33,40,1,10.1109/IPDPS.2013.21,IPDPS,Ke Liu,0
2013,33,40,1,10.1109/IPDPS.2013.21,IPDPS,K. Davis,3
2013,33,40,1,10.1109/IPDPS.2013.21,IPDPS,Song Jiang,4
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,F. Zheng,4
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,Hongbo Zou,0
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,G. Eisenhauer,5
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,K. Schwan,9
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,M. Wolf,7
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,Jai Dayal,3
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,Tuan A. Nguyen,0
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,Jianting Cao,2
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,H. Abbasi,9
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,S. Klasky,12
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,N. Podhorszki,5
2013,51,79,2,10.1109/IPDPS.2013.46,IPDPS,Hongfeng Yu,3
2013,15,7,1,10.1109/IPDPS.2013.71,IPDPS,Mohsen Zohrevandi,0
2013,15,7,1,10.1109/IPDPS.2013.71,IPDPS,R. Bazzi,0
2014,30,1,0,10.1109/IPDPS.2014.98,IPDPS,Xun Li,0
2014,30,1,0,10.1109/IPDPS.2014.98,IPDPS,D. Franklin,0
2014,30,1,0,10.1109/IPDPS.2014.98,IPDPS,R. Bianchini,0
2014,30,1,0,10.1109/IPDPS.2014.98,IPDPS,F. Chong,0
2014,39,86,14,10.1109/IPDPS.2014.47,IPDPS,Weifeng Liu,0
2014,39,86,14,10.1109/IPDPS.2014.47,IPDPS,B. Vinter,1
2014,18,19,3,10.1109/IPDPS.2014.42,IPDPS,Z. Abbasi,3
